doc_id,canonical_filename,canonical_path,title,year,doi,geo_scope,metadata_confidence,metric_bucket_primary,metric_bucket_secondary,sha256_hash,file_size_bytes,original_filename,source_folder
KCDI000160,kcdi000160_2021_accepted_manuscript_open_access.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000160_2021_accepted_manuscript_open_access.pdf,ACCEPTED MANUSCRIPT • OPEN ACCESS,2021,10.1088/1748-,India-transferable,high,Major Illness & Health,,bb6943aec08c851053cafab816245351c221d3f7258a69e4190b85257c35f0bd,1692653,Health impacts of fine particles under climate change mitigation air quality control and demographic_W3132278663.pdf,Metrics_Corpus
KCDI000162,kcdi000162_2023_vol_0123456789_scientific_reports_2023_14786_https_doi_org_1038.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000162_2023_vol_0123456789_scientific_reports_2023_14786_https_doi_org_1038.pdf,Vol.:(0123456789) Scientific Reports  |        (2023) 13:14786  | https://doi.org/10.1038/s41598-023-41968-8,2023,10.1038/s41598-023-41968-8,Thiruvananthapuram,high,Unknown,,e06b88a9f20933b693ac60440d663d9ca8f67b4538b71af5ba7eee91aa681836,3318607,Heat waves characteristics intensification across Indian smart cities_W4386519504.pdf,Metrics_Corpus
KCDI000163,kcdi000163_2017_research_article_open_access.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000163_2017_research_article_open_access.pdf,RESEARCH ARTICLE Open Access,2017,10.1186/s12199-017-0624-9concentration,India-transferable,high,Education Levels & Literacy,,1664dbe28ff959c1dac22b98ef997986ac900fe166ec765c982e828471e937a6,563221,High prevalence of dental fluorosis among adolescents is a growing concern a school based cross-sect_W2605114085.pdf,Metrics_Corpus
KCDI000164,kcdi000164_2018_geosci_model_dev_369_408_2018.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000164_2018_geosci_model_dev_369_408_2018.pdf,"Geosci. Model Dev., 11, 369–408, 2018",2018,10.5194/gmd-11-369-2018,Unknown,high,Unknown,,5335ca7ca3f2663697ce7c658058fb4f7f9b7ed9e025532f0c92a52ec2daa78f,6804445,Historical 17502014 anthropogenic emissions of reactive gases and aerosols from the Community Emissi_W2600399632.pdf,Metrics_Corpus
KCDI000165,kcdi000165_2017_ksii_transactions_internet_and_information_systems_vol_dec_2017_5694.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000165_2017_ksii_transactions_internet_and_information_systems_vol_dec_2017_5694.pdf,"KSII TRANSACTIONS ON INTERNET AND INFORMATION SYSTEMS VOL. 11, NO.  12, Dec. 2017                    5694",2017,10.3837/tiis.2017,Unknown,high,Unknown,,36f3deee8f7ce36dd6c083ec1c9071c1659d1e8d45f898ef72291e700f4b4bda,610418,Honey Bee Based Load Balancing in Cloud Computing_W2777988322.pdf,Metrics_Corpus
KCDI000166,kcdi000166_vtzr_quowu_okzn_sokwts.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000166_vtzr_quowu_okzn_sokwts.pdf,N{u€os{wn m{{vtzr quowu€okzn tt€sokwts,,,Unknown,low,Major Illness & Health,,c431071495eadcdc2e9f4c1e9dc89466869e544f2c3338e92f9f74f0c61892dc,570534,Household cooking fuel use and its health effects among rural women in southern IndiaA cross-section_W3020570332.pdf,Metrics_Corpus
KCDI000167,kcdi000167_2020_how_much_sars_cov_infections_india_detecting.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000167_2020_how_much_sars_cov_infections_india_detecting.pdf,How much of SARS-CoV-2 Infections is India detecting? A,2020,10.1101/2020.04.09.20059014doi:,Kerala,high,Unknown,,1018120fe2135a8bc10ca14d1d419426a6429d8f8887394ab90710d69fac3be7,79467,How much of SARS-CoV-2 Infections is India detecting A model-based estimation_W3015494688.pdf,Metrics_Corpus
KCDI000168,kcdi000168_toz_ooztzr_kwk_ozo.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000168_toz_ooztzr_kwk_ozo.pdf,Ny|o~toz€t{z €m~ooztzr. kwk~ozo€€.,,,Unknown,low,Unknown,,84abb37e581c9fa6d25edeb4f02e048f07ac4d6417b203a5fbe960136f2b8e0b,1750024,Hypertension screening awareness treatment and control in India A nationally representative cross-se_W2943612449.pdf,Metrics_Corpus
KCDI000169,kcdi000169_2020_talk_about_distress_others_feel_that_have_suffer.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000169_2020_talk_about_distress_others_feel_that_have_suffer.pdf,‘Id o n ’t talk about my distress to others; I feel that I have to suffer,2020,10.1007/s00520-020-05756-8,Kerala,high,Unknown,,c6a4b86e396cd01e00eaeba87806e6d1a40c391f35a8323a56900c7397fdde09,319872,I dont talk about my distress to others I feel that I have to suffer my problems Voices of Indian wo_W3087655684.pdf,Metrics_Corpus
KCDI000170,kcdi000170_2021_published_april_2021.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000170_2021_published_april_2021.pdf,published: 16 April 2021,2021,10.3389/fpsyt.2021.565190,India-transferable,high,Major Illness & Health,,52f2ccdb905d942aa92a3b87e623218035845c0d08710c0d6bc9f68fcf10dcb5,534847,Impact of Coronavirus Disease 2019 COVID-19 Outbreak Quarantine Isolation and Lockdown Policies on M_W3153151254.pdf,Metrics_Corpus
KCDI000171,kcdi000171_2023_vol_0123456789_3aerosol_science_and_engineering_2023_303_314.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000171_2023_vol_0123456789_3aerosol_science_and_engineering_2023_303_314.pdf,Vol.:(0123456789)1 3Aerosol Science and Engineering (2023) 7:303–314,2023,10.1007/s41810-023-00180-x,Thiruvananthapuram,high,Unknown,,ed695fc6179e81349916e1da848fb9e4c9e8732077c991dcbad61b50afe27b3d,2448428,Impact of COVID-19 Lockdown on Ambient Air Quality in the Southwest Coastal Urban Regions of India_W4362633543.pdf,Metrics_Corpus
KCDI000172,kcdi000172_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000172_.pdf,,,,Unknown,low,Unknown,,c501c34dbf891713e2eb5dd11e490f571a55bdb77aee2d7295074f17f89e2d9c,147514,Impact of Covid-19 lockdown on PM10 SO2 and NO2 concentrations in Salé City Morocco_W3025173498.pdf,Metrics_Corpus
KCDI000173,kcdi000173_2020_general_section_covid_review_article.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000173_2020_general_section_covid_review_article.pdf,General Section: COVID -19 Review  Article,2020,10.3126/jpahs,India-transferable,high,Unknown,,ceb994eead11e20360ae5aee77e95b7dd714bf7030f9394b92f08863f886f5e6,287336,Impact of COVID-19 on the elderly_W3087647126.pdf,Metrics_Corpus
KCDI000174,kcdi000174_2023_impact_linear_infrastructure.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000174_2023_impact_linear_infrastructure.pdf,Impact of linear infrastructure,2023,10.1038/s41598-025-10402-6,Kerala,high,Road Construction & Infrastructure,,fac4990cf2de85171ecf4869647c406136cc5c3296d235133d576c844b621d07,3954337,Impact of linear infrastructure and landscape characteristics on wildlife roadkill in the Nelliyampa_W4412373177.pdf,Metrics_Corpus
KCDI000175,kcdi000175_2018_research_scholar_and_professor_school_agriculture_animal_sciences_gandhigram_rur.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000175_2018_research_scholar_and_professor_school_agriculture_animal_sciences_gandhigram_rur.pdf,"1. Ph.D Research Scholar and 2. Professor, School of Agriculture & Animal Sciences, Gandhigram Rural Institute",2018,10.26725/JEE.2019.2.31.6280-6287,Kerala,high,Employment & Labor Market,,ac90f99fcabaa69eb9b1d2699219e5f54e286664e63b7fc716c1a95651d34a56,747720,Impact of Mahatma Gandhi National Rural Employment Guarantee Scheme MGNREGS on Paddy Cultivation in _W3004777961.pdf,Metrics_Corpus
KCDI000176,kcdi000176_2021_vol_0123456789_3modeling_earth_systems_and_environment_2021_623_629.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000176_2021_vol_0123456789_3modeling_earth_systems_and_environment_2021_623_629.pdf,Vol.:(0123456789)1 3Modeling Earth Systems and Environment (2021) 7:623–629,2021,10.1007/s40808-020-00984-7,India-transferable,high,Life Expectancy & Mortality,,975ee6b3b04692c86d1dbad88387e7cb590d794c26b9afdfdd4c0c210410574b,723112,Impact of population density on Covid-19 infected and mortality rate in India_W3092679561.pdf,Metrics_Corpus
KCDI000177,kcdi000177_2020_impact_population_density_the_covid_infected.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000177_2020_impact_population_density_the_covid_infected.pdf,Impact of population density on the Covid- 19 infected,2020,10.1101/2020.08.21.20179416doi:,India-transferable,high,Life Expectancy & Mortality,,5e96356f17209891ad962a6af5b3b6110db2a2a8d06a52bdf1b4df915c46e904,916274,Impact of population density on the Covid-19 infected and mortality rates in India_W3081053219.pdf,Metrics_Corpus
KCDI000178,kcdi000178_2017_45indian_journal_agricultural_sciences_613_may_2017_article.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000178_2017_45indian_journal_agricultural_sciences_613_may_2017_article.pdf,"45Indian Journal of Agricultural Sciences  87 (5): 613–7, May 2017/Article",2017,10.56093/ijas.v87i5.70127614,Kerala,high,Utility Reliability,,cf50c16b94bbf063f606134d2f52677ff76dd83bed64a0ff54dff0c5d558b539,312717,Impact of public private partnership model on women empowerment in agriculture_W4319003890.pdf,Metrics_Corpus
KCDI000179,kcdi000179_2017_impact_ofpublicly_financed_health_insurance.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000179_2017_impact_ofpublicly_financed_health_insurance.pdf,Impact ofPublicly Financed Health Insurance,2017,,India-transferable,med,Major Illness & Health,,09bcd3cb565561ab2f5b5d16f56662a83d6a0a48faf0614a1b114010883f9fa6,1092647,Impact of Publicly Financed Health Insurance Schemes on Healthcare Utilization and Financial Risk Pr_W2585592226.pdf,Metrics_Corpus
KCDI000180,kcdi000180_2022_sethi_agriculture_food_security_2022.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000180_2022_sethi_agriculture_food_security_2022.pdf,Sethi  et al. Agriculture & Food Security            (2022) 11:9,2022,10.1186/s40066-021-00348-z,Kerala,high,Unknown,,4e19c5f1ed94e01305d67eae7cdfdaf8ab62ac2fed873b9c37c9641146c82e5f,3256960,Impact of regional bans of highly hazardous pesticides on agricultural yields the case of Kerala_W4206929584.pdf,Metrics_Corpus
KCDI000182,kcdi000182_2023_ssrg_international_journal_civil_engineering_volume_issue_april_2023.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000182_2023_ssrg_international_journal_civil_engineering_volume_issue_april_2023.pdf,"SSRG International Journal of Civil Engineering                                                         Volume 10 Issue 4, 8-12, April  2023",2023,10.14445/23488352/IJCE,Kerala,high,Road Construction & Infrastructure,,9416d07a4a40fcca6eac6360d0b8e7503011f6e4749009606f059c2d935124f3,191229,Improvements to Road Geometrics of Aluva to Kothamangalam Section of State Highway 16 in the State o_W4377101933.pdf,Metrics_Corpus
KCDI000183,kcdi000183_2016_improving_quality_for_maternal_care_case_study_from.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000183_2016_improving_quality_for_maternal_care_case_study_from.pdf,Improving quality for maternal care - a case study from,2016,10.12688/f1000research.7893.1,Kerala,high,Unknown,,5cc20cbeec5725e42187756d2cf3004d8ec02133566e0e0ee1f9e03ca928ce60,381606,Improving quality for maternal care - a case study from Kerala India_W2268321049.pdf,Metrics_Corpus
KCDI000184,kcdi000184_2004_issn_online_2321_2004.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000184_2004_issn_online_2321_2004.pdf,ISSN (Online) 2321 -2004,2004,10.17148/IJIREEICE.2015.3124,Kerala,high,Utility Reliability,,ecee2cfde892ca31b3508a11db3012b6973391993b0e2492974212da71cd6413,323880,Improving the loadability of the wind integrated power system using STATCOM placed at an optimal loc_W2333374709.pdf,Metrics_Corpus
KCDI000185,kcdi000185_2014_http_based_auto_ware_detection.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000185_2014_http_based_auto_ware_detection.pdf,HTTP-Based Auto-Ware Detection,2014,10.17706/ijcce.2015.4.6.379-389,Unknown,high,Unknown,,aa840219e40f1ce6b0ea8e1e7848dfb00f9670de9abfc7940e724730290404ed,1702078,In-Host Communication Pattern Observed for Suspicious HTTP-Based Auto-Ware Detection_W4238326852.pdf,Metrics_Corpus
KCDI000186,kcdi000186_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000186_.pdf,,,,Unknown,low,Employment & Labor Market,,f10b079362ab35621e7ebcf4daded00dd10e78ae8b2e80be5604c579648e836c,320850,Inclusion of Interstate Migrant Workers in Kerala and Lessons for India_W3098080044.pdf,Metrics_Corpus
KCDI000187,kcdi000187_2019_published_one_tnum_zero_tnum_january_two_tnum_zero_tnum.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000187_2019_published_one_tnum_zero_tnum_january_two_tnum_zero_tnum.pdf,PUBLISHED /one.tnum/zero.tnum January /two.tnum/zero.tnum/two.tnum/three.tnum,2019,,India-transferable,med,Major Illness & Health,,d4c1b67574e1200258727fc9b8844e9434442de2921a78d2cdb113b61ba621eb,637343,Incorporating neglected non-communicable diseases into the national health programA review_W4315472897.pdf,Metrics_Corpus
KCDI000188,kcdi000188_2019_increasing_burden_hepatitis_adolescents.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000188_2019_increasing_burden_hepatitis_adolescents.pdf,Increasing Burden of Hepatitis A in Adolescents,2019,10.1007/s40121-,Kerala,high,Unknown,,41d2ec38e6e81b8ca7da7b81dedf2e65321eed6492a548e5ef941fa8441dfbc3,1030531,Increasing Burden of Hepatitis A in Adolescents and Adults and the Need for Long-Term Protection A R_W2983665488.pdf,Metrics_Corpus
KCDI000189,kcdi000189_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000189_.pdf,,,,Unknown,low,Unknown,,f7384b8ac47c1400a41496f5a81d913d1fdb9385ab48d642b38ac2915da0206e,325749,Indian females in the twenty-first century how they have fared An analysis using geospatial techniqu_W4361204186.pdf,Metrics_Corpus
KCDI000190,kcdi000190_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000190_.pdf,,,,Unknown,low,Unknown,,7f6c0a4bf477ffa980512e41d35569cde98667c816dfe00d76f7ec3ed6df807e,328184,Indian government initiatives on cyberbullying A case study on cyberbullying in Indian higher educat_W4283796481.pdf,Metrics_Corpus
KCDI000191,kcdi000191_2020_vol_0123456789_indian_economic_review_2020_suppl_s31_s79.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000191_2020_vol_0123456789_indian_economic_review_2020_suppl_s31_s79.pdf,Vol.:(0123456789)Indian Economic Review (2020) 55 (Suppl 1):S31–S79,2020,10.1007/s41775-020-00094-2,Kerala,high,Unknown,,097d44d078470d1836ece0635ab55be9440ad698beb06639fc5f8a5d3d84bfae,1826531,Indias lockdown an interim report_W3030820418.pdf,Metrics_Corpus
KCDI000192,kcdi000192_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000192_.pdf,,,,Unknown,low,Unknown,,a4db889c1959152955720264648d0a016b16c700bd43158cc56ab52b390cc616,175570,Indoor air pollution IAP and pre-existing morbidities among under-5 children in India are risk facto_W3043807778.pdf,Metrics_Corpus
KCDI000193,kcdi000193_2011_inequalities_lpg_and_electricity_consumption_india_the_role.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000193_2011_inequalities_lpg_and_electricity_consumption_india_the_role.pdf,Inequalities in LPG and electricity consumption in India: The role of,2011,,India-transferable,med,Utility Reliability,,92deefdc3d1fd094da99a0af694fd9e75856d164839538a00ef9546252203e1f,725216,Inequalities in LPG and electricity consumption in India The role of caste tribe and religion_W2226798033.pdf,Metrics_Corpus
KCDI000194,kcdi000194_2017_iosr_journal_business_and_management_iosr_jbm.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000194_2017_iosr_journal_business_and_management_iosr_jbm.pdf,IOSR Journal of Business and Management (IOSR -JBM),2017,10.9790/487X,Kerala,high,Unknown,,4ff73a07468bbd606fd95f0fa8ef27da7a0cf18bbe3a9dd7089891f97559df64,265553,Influence of Service Quality on Customer Patronage Intention in commercial banks an Empirical Eviden_W2654614980.pdf,Metrics_Corpus
KCDI000195,kcdi000195_2020_acta_scientific_microbiology_issn_2581_3226.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000195_2020_acta_scientific_microbiology_issn_2581_3226.pdf,ACTA SCIENTIFIC MICROBIOLOGY (ISSN: 2581-3226),2020,,Kerala,med,Life Expectancy & Mortality,,14b96530e7ad3de061dabbad742a11b91c4681fb248c39046d3b9894a3ba5586,2759393,Influenza morbidity and mortality in Kerala Hotspots that go unnoticed_W3016333498.pdf,Metrics_Corpus
KCDI000196,kcdi000196_2022_negi_bmc_public_health_2022_544.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000196_2022_negi_bmc_public_health_2022_544.pdf,Negi  et al. BMC Public Health          (2022) 22:544,2022,10.1186/s12889-022-12956-w,Kerala,high,Major Illness & Health,,39930a275e64cdd49a7f8a25ff713c85579f22f042c3d8e630e6848ef978ee18,1100835,Intersecting sex-related inequalities in self-reported testing for and prevalence of Non-Communicabl_W4220911912.pdf,Metrics_Corpus
KCDI000197,kcdi000197_2023_totade_this_open_access_article.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000197_2023_totade_this_open_access_article.pdf,,2023,10.7759/cureus.46617,India-transferable,low,Life Expectancy & Mortality,,c9f76e429cc89a27608f77a80b04cc9935877db8cdddaa833e56804beeadac8a,348806,Interventions in Maternal Anaemia to Reduce Maternal Mortality Rate Across India_W4387426562.pdf,Metrics_Corpus
KCDI000198,kcdi000198_2023_investigation_mass_mortality_caused_multi.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000198_2023_investigation_mass_mortality_caused_multi.pdf,Investigation of mass mortality caused by multi-,2023,10.21203/rs.3.rs-3647189/v1,Kerala,high,Life Expectancy & Mortality,,55c58984971b8c507189ef493258d710dac3f85e7c75d9a322bae04b5027b82f,1700767,Investigation of mass mortality caused by multi-drug resistant Edwardsiella tarda in Oscar fish Astr_W4389078244.pdf,Metrics_Corpus
